Subject Name:D:\adrian0706nast.txt
File Created: 08.06.2016 00:10:17 
Version: 2.3 
Released: 4/22/2012
 
Elapsed Time 	Action 	 X	Y
66,968	Moved	257	222
66,976	Moved	260	227
66,985	Moved	263	232
66,991	Moved	266	238
66,998	Moved	270	244
67,006	Moved	273	249
67,014	Moved	276	254
67,022	Moved	280	259
67,03	Moved	284	264
67,038	Moved	288	269
67,046	Moved	291	274
67,054	Moved	296	279
67,062	Moved	300	284
67,07	Moved	305	289
67,078	Moved	310	292
67,089	Moved	314	297
67,093	Moved	317	301
67,101	Moved	325	308
67,109	Moved	330	313
67,117	Moved	334	318
67,125	Moved	339	325
67,133	Moved	345	334
67,141	Moved	354	348
67,149	Moved	363	367
67,157	Moved	375	393
67,165	Moved	388	422
67,173	Moved	394	452
67,181	Moved	402	483
67,191	Moved	408	509
67,195	Moved	416	535
67,203	Moved	422	558
67,21	Moved	427	574
67,219	Moved	431	590
67,226	Moved	432	600
67,235	Moved	434	609
67,243	Moved	435	613
67,25	Moved	435	618
67,258	Moved	435	620
67,266	Moved	435	624
67,274	Moved	435	627
67,282	Moved	434	630
67,29	Moved	433	635
67,296	Moved	431	639
67,304	Moved	430	642
67,312	Moved	429	643
67,32	Moved	428	644
67,328	Moved	428	645
67,471	Moved	427	645
67,479	Moved	426	642
67,487	Moved	425	638
67,495	Moved	424	637
67,5	Moved	424	636
68,97	Moved	424	635
68,978	Moved	429	633
68,984	Moved	442	630
68,994	Moved	460	628
69	Moved	482	628
69,008	Moved	514	633
69,016	Moved	553	645
69,024	Moved	590	654
69,034	Moved	619	660
69,04	Moved	641	666
69,048	Moved	650	669
69,056	Moved	652	671
69,064	Moved	653	672
69,174	Moved	653	673
69,306	Moved	652	673
69,314	Moved	653	673
69,322	Moved	656	673
69,33	Moved	659	673
69,341	Moved	663	674
69,347	Moved	666	675
69,355	Moved	670	678
69,363	Moved	671	681
69,371	Moved	672	684
69,379	Moved	673	685
69,387	Moved	673	686
69,394	Moved	673	687
69,408	Moved	673	688
69,424	Moved	674	688
69,432	Moved	674	689
69,44	Moved	675	692
70,752	Moved	675	693
70,76	Moved	676	689
70,768	Moved	678	681
70,776	Moved	679	676
70,785	Moved	681	672
70,793	Moved	682	670
70,798	Moved	686	667
70,806	Moved	687	663
70,814	Moved	689	660
70,822	Moved	690	659
70,83	Moved	691	657
70,838	Moved	692	655
70,846	Moved	693	652
70,854	Moved	694	650
70,862	Moved	695	649
70,87	Moved	695	648
70,878	Moved	696	647
70,887	Moved	697	646
70,895	Moved	697	645
70,901	Moved	697	644
70,909	Moved	698	643
70,998	Pressed Left	698	642
71,428	Moved	698	642
71,434	Moved	696	645
71,442	Moved	693	650
71,45	Moved	691	653
71,458	Moved	687	657
71,466	Moved	685	660
71,474	Moved	681	665
71,482	Moved	678	669
71,491	Moved	674	674
71,499	Moved	672	679
71,507	Moved	668	684
71,515	Moved	664	689
71,523	Moved	659	694
71,531	Moved	654	700
71,537	Moved	649	705
71,547	Moved	644	711
71,553	Moved	641	715
71,561	Moved	638	717
71,569	Moved	637	718
71,577	Moved	636	719
71,585	Moved	635	720
71,595	Moved	634	721
71,6	Moved	634	722
71,616	Moved	634	723
71,697	Moved	634	724
71,711	Moved	634	725
74,091	Moved	634	726
74,098	Moved	636	720
74,104	Moved	638	717
74,112	Moved	639	714
74,12	Moved	640	713
74,128	Moved	642	711
74,136	Moved	643	709
74,144	Moved	646	707
74,154	Moved	647	706
74,16	Moved	648	705
74,168	Moved	650	702
74,176	Moved	652	701
74,185	Moved	653	700
74,192	Moved	655	699
74,201	Moved	657	698
74,209	Moved	658	697
74,215	Moved	660	696
74,223	Moved	661	695
74,231	Moved	662	694
74,239	Moved	663	693
74,247	Moved	664	692
74,257	Moved	665	691
74,263	Moved	666	691
74,271	Moved	666	690
74,286	Moved	667	690
74,294	Moved	668	689
74,302	Moved	669	689
74,31	Moved	670	688
74,316	Moved	671	687
74,324	Moved	672	687
74,332	Moved	675	686
74,34	Moved	677	685
74,348	Moved	680	684
74,358	Moved	683	683
74,364	Moved	688	683
74,372	Moved	692	683
74,38	Moved	697	683
74,389	Moved	700	682
74,397	Moved	703	682
74,405	Moved	707	682
74,413	Moved	710	682
74,419	Moved	715	682
74,426	Moved	730	682
74,434	Moved	746	684
74,442	Moved	759	689
74,45	Moved	772	694
74,46	Moved	785	697
74,466	Moved	796	700
74,474	Moved	805	703
74,482	Moved	812	705
74,49	Moved	816	706
74,498	Moved	820	707
74,506	Moved	821	707
74,522	Moved	822	707
74,577	Moved	823	707
74,593	Moved	824	708
74,6	Moved	825	709
74,608	Moved	826	710
74,616	Moved	826	711
74,624	Moved	826	712
74,63	Moved	826	713
74,64	Moved	826	714
74,646	Moved	826	715
74,654	Moved	826	716
74,666	Moved	826	717
74,67	Moved	825	718
74,678	Moved	824	719
74,687	Moved	823	720
74,695	Moved	822	721
74,703	Moved	821	722
74,711	Moved	820	723
74,719	Moved	819	724
74,733	Moved	818	725
74,749	Moved	817	726
74,757	Moved	816	726
74,765	Moved	816	727
74,773	Moved	815	727
74,78	Moved	814	728
74,788	Moved	813	729
74,796	Moved	812	729
74,812	Moved	811	730
74,82	Moved	810	730
74,828	Moved	809	731
74,842	Moved	808	731
74,874	Moved	807	731
74,891	Moved	806	731
74,899	Moved	805	731
74,906	Moved	804	731
74,914	Moved	803	731
74,938	Moved	802	731
74,946	Moved	801	731
74,96	Moved	800	731
74,968	Moved	799	731
74,976	Moved	798	731
75,001	Moved	798	730
75,048	Moved	797	730
75,102	Moved	796	730
76,583	Pressed Left	796	729
77,214	Moved	796	729
77,227	Moved	796	728
77,23	Moved	796	725
77,238	Moved	797	722
77,246	Moved	798	719
77,254	Moved	799	717
77,262	Moved	802	715
77,27	Moved	803	714
77,278	Moved	804	713
77,286	Moved	805	713
77,295	Moved	806	712
77,316	Moved	807	712
77,324	Moved	807	713
77,332	Moved	805	714
77,576	Moved	802	715
77,584	Moved	802	713
77,592	Moved	802	710
77,6	Moved	802	708
77,608	Moved	802	706
77,616	Moved	802	705
77,624	Moved	802	704
77,638	Moved	802	703
77,741	Moved	802	702
77,749	Moved	802	701
77,757	Moved	805	699
77,765	Moved	808	697
77,773	Moved	813	694
77,781	Moved	819	691
77,789	Moved	828	687
77,797	Moved	841	682
77,805	Moved	856	676
77,812	Moved	872	673
77,82	Moved	894	669
77,828	Moved	920	667
77,836	Moved	953	667
77,842	Moved	988	668
77,85	Moved	1022	670
77,858	Moved	1050	672
77,866	Moved	1076	671
77,874	Moved	1100	667
77,882	Moved	1125	665
77,891	Moved	1140	663
77,899	Moved	1156	662
77,906	Moved	1169	660
77,914	Moved	1175	657
77,922	Moved	1180	656
77,93	Moved	1183	655
77,938	Moved	1186	653
77,944	Moved	1187	652
77,952	Moved	1188	651
77,96	Moved	1189	650
77,969	Moved	1190	649
77,977	Moved	1192	647
77,985	Moved	1195	645
77,993	Moved	1198	643
78,001	Moved	1201	642
78,008	Moved	1204	641
78,016	Moved	1208	640
78,024	Moved	1211	639
78,032	Moved	1214	638
78,04	Moved	1219	636
78,046	Moved	1227	635
78,054	Moved	1237	633
78,062	Moved	1248	632
78,07	Moved	1261	630
78,078	Moved	1274	629
78,086	Moved	1287	627
78,095	Moved	1300	624
78,103	Moved	1313	622
78,111	Moved	1323	621
78,119	Moved	1331	619
78,127	Moved	1336	618
78,134	Moved	1340	617
78,143	Moved	1341	617
78,906	Pressed Left	1342	616
80,193	Pressed Left	1342	616
81,109	Pressed Left	1342	616
84,533	Pressed Left	1342	616
87,74	Pressed Left	1342	616
90,875	Pressed Left	1342	616
92,109	Pressed Left	1342	616
93,098	Pressed Left	1342	616
93,944	Pressed Left	1342	616
94,76	Pressed Left	1342	616
95,57	Pressed Left	1342	616
96,033	Moved	1342	616
96,049	Moved	1345	614
96,049	Moved	1345	601
96,064	Moved	1344	582
96,064	Moved	1340	560
96,08	Moved	1338	534
96,08	Moved	1338	503
96,096	Moved	1339	466
96,096	Moved	1343	422
96,111	Moved	1350	373
96,111	Moved	1364	325
96,128	Moved	1379	283
96,133	Moved	1394	246
96,133	Moved	1412	214
96,149	Moved	1433	196
96,149	Moved	1451	180
96,164	Moved	1467	169
96,164	Moved	1483	160
96,18	Moved	1499	152
96,18	Moved	1518	145
96,196	Moved	1533	139
96,196	Moved	1549	134
96,211	Moved	1565	129
96,211	Moved	1581	125
96,23	Moved	1596	122
96,233	Moved	1605	121
96,233	Moved	1608	119
96,296	Moved	1609	119
96,311	Moved	1610	119
96,311	Moved	1612	119
96,333	Moved	1615	118
96,333	Moved	1618	118
96,333	Moved	1620	118
96,349	Moved	1623	118
96,362	Moved	1629	123
96,363	Moved	1632	126
96,363	Moved	1637	130
96,386	Moved	1642	134
96,394	Moved	1646	135
96,4	Moved	1649	136
96,4	Moved	1653	136
96,416	Moved	1656	136
96,416	Moved	1659	136
96,433	Moved	1663	136
96,433	Moved	1666	136
96,449	Moved	1667	136
96,449	Moved	1668	136
96,465	Moved	1670	136
96,465	Moved	1671	136
96,48	Moved	1672	136
96,48	Moved	1673	136
96,496	Moved	1674	136
96,496	Moved	1675	135
96,512	Moved	1676	135
96,52	Moved	1677	135
96,529	Moved	1678	135
96,536	Moved	1679	135
96,544	Moved	1680	135
96,552	Moved	1681	134
96,56	Moved	1682	134
96,566	Moved	1683	134
96,582	Moved	1684	134
96,59	Moved	1685	134
96,598	Moved	1686	134
96,606	Moved	1687	134
96,614	Moved	1688	134
96,622	Moved	1689	134
96,631	Moved	1690	134
96,638	Moved	1691	134
96,646	Moved	1692	133
96,654	Moved	1693	133
96,662	Moved	1694	133
96,668	Moved	1695	133
96,676	Moved	1696	133
96,684	Moved	1697	133
96,692	Moved	1697	132
96,708	Moved	1698	132
96,708	Pressed Left	1699	132
96,944	Moved	1699	132
96,952	Moved	1698	132
96,96	Moved	1696	132
96,968	Moved	1694	132
96,976	Moved	1689	132
96,984	Moved	1683	133
96,992	Moved	1675	135
96,998	Moved	1667	138
97,006	Moved	1657	139
97,014	Moved	1644	141
97,022	Moved	1631	141
97,03	Moved	1615	141
97,038	Moved	1599	141
97,046	Moved	1581	141
97,054	Moved	1559	143
97,062	Moved	1532	145
97,07	Moved	1506	147
97,078	Moved	1480	149
97,086	Moved	1451	153
97,094	Moved	1421	159
97,1	Moved	1390	169
97,108	Moved	1354	184
97,116	Moved	1317	207
97,124	Moved	1277	234
97,132	Moved	1242	257
97,141	Moved	1204	282
97,149	Moved	1162	314
97,157	Moved	1124	345
97,165	Moved	1086	375
97,173	Moved	1051	404
97,181	Moved	1018	427
97,189	Moved	991	445
97,197	Moved	977	454
97,203	Moved	969	458
97,211	Moved	965	459
97,267	Moved	964	459
97,275	Moved	962	467
97,283	Moved	957	478
97,291	Moved	953	484
97,299	Moved	948	491
97,307	Moved	941	497
97,313	Moved	935	503
97,321	Moved	930	509
97,329	Moved	925	514
97,336	Moved	921	519
97,344	Moved	917	524
97,352	Moved	913	530
97,36	Moved	909	539
97,368	Moved	905	549
97,376	Moved	900	562
97,384	Moved	897	575
97,392	Moved	893	588
97,4	Moved	892	596
97,408	Moved	891	607
97,417	Moved	889	615
97,423	Moved	888	623
97,431	Moved	888	629
97,439	Moved	888	633
97,447	Moved	890	637
97,455	Moved	892	640
97,463	Moved	896	644
97,471	Moved	898	645
97,479	Moved	900	646
97,533	Moved	901	646
97,541	Moved	900	646
97,549	Moved	900	647
97,557	Moved	899	649
97,565	Moved	899	651
97,573	Moved	899	653
97,581	Moved	898	654
97,589	Moved	897	655
97,918	Moved	897	656
97,926	Moved	900	662
97,934	Moved	914	685
97,94	Moved	926	705
97,95	Moved	938	721
97,956	Moved	947	735
97,964	Moved	961	751
97,972	Moved	972	763
97,98	Moved	979	772
97,988	Moved	983	780
97,996	Moved	984	785
98,004	Moved	984	788
98,012	Moved	984	792
98,021	Moved	982	793
98,029	Moved	980	794
98,131	Moved	979	794
98,254	Moved	979	795
98,264	Moved	979	794
98,27	Moved	979	793
98,278	Moved	979	792
98,286	Moved	979	791
98,294	Moved	979	790
98,302	Moved	979	789
98,31	Moved	979	788
98,32	Moved	979	787
98,326	Moved	979	786
104,457	Moved	979	785
104,457	Moved	984	772
104,472	Moved	990	759
104,472	Moved	996	748
104,488	Moved	1005	737
104,488	Moved	1015	721
104,504	Moved	1023	707
104,504	Moved	1028	694
104,519	Moved	1033	681
104,519	Moved	1035	670
104,538	Moved	1036	660
104,546	Moved	1038	649
104,554	Moved	1040	641
104,563	Moved	1044	633
104,563	Moved	1049	625
104,563	Moved	1051	618
104,579	Moved	1052	614
104,579	Moved	1055	609
104,594	Moved	1056	604
104,594	Moved	1057	600
104,61	Moved	1058	597
104,61	Moved	1059	594
104,632	Moved	1060	591
104,64	Moved	1061	589
104,64	Moved	1062	587
104,656	Moved	1064	585
104,657	Moved	1065	584
104,673	Moved	1066	583
104,673	Moved	1067	582
104,688	Moved	1068	579
104,688	Moved	1068	575
104,688	Moved	1069	572
104,704	Moved	1070	568
104,704	Moved	1070	565
104,719	Moved	1070	562
104,719	Moved	1070	559
104,741	Moved	1071	558
104,75	Moved	1071	557
104,758	Moved	1071	556
104,758	Moved	1071	555
104,774	Moved	1072	554
104,774	Moved	1073	553
104,789	Moved	1074	551
104,789	Moved	1075	548
104,789	Moved	1078	544
104,805	Moved	1080	541
104,82	Moved	1084	536
104,82	Moved	1087	531
104,837	Moved	1091	526
104,841	Moved	1095	521
104,852	Moved	1099	516
104,858	Moved	1102	511
104,858	Moved	1105	508
104,874	Moved	1106	504
104,874	Moved	1107	502
104,89	Moved	1108	500
104,89	Moved	1109	499
104,905	Moved	1110	498
104,905	Moved	1111	497
104,921	Moved	1112	495
104,921	Moved	1113	494
104,939	Moved	1114	493
104,946	Moved	1115	492
104,959	Moved	1116	492
104,959	Moved	1117	492
104,974	Moved	1118	491
104,974	Moved	1119	491
104,99	Moved	1120	491
104,99	Moved	1121	490
105,005	Moved	1123	490
105,005	Moved	1124	490
105,021	Moved	1125	489
105,021	Moved	1126	488
105,04	Moved	1127	487
105,041	Moved	1128	486
105,056	Moved	1129	485
105,059	Moved	1130	484
105,059	Moved	1130	483
105,074	Moved	1131	482
105,09	Moved	1131	481
105,112	Moved	1131	480
105,118	Moved	1131	479
105,134	Moved	1131	478
105,141	Moved	1131	477
105,158	Moved	1130	476
105,159	Moved	1129	475
105,174	Moved	1128	474
105,174	Moved	1127	473
105,19	Moved	1126	472
105,19	Moved	1125	471
105,206	Moved	1124	470
105,206	Moved	1123	469
105,221	Moved	1122	468
105,241	Moved	1121	467
105,259	Moved	1120	466
108,494	Pressed Left	1120	465
109,282	Moved	1120	465
109,295	Moved	1119	465
109,295	Moved	1118	466
109,311	Moved	1116	467
109,311	Moved	1115	468
109,326	Moved	1114	469
109,337	Moved	1113	469
109,352	Moved	1113	470
109,364	Moved	1112	470
109,364	Moved	1112	471
109,38	Moved	1111	471
109,395	Moved	1110	472
109,408	Moved	1109	473
109,416	Moved	1109	474
109,424	Moved	1108	475
109,43	Moved	1107	475
109,438	Moved	1106	476
109,446	Moved	1106	477
109,454	Moved	1105	477
109,48	Moved	1104	478
109,48	Moved	1104	479
109,629	Moved	1103	479
109,637	Moved	1102	480
109,642	Moved	1101	481
109,65	Moved	1101	482
109,658	Moved	1100	482
109,664	Moved	1099	483
109,664	Moved	1098	483
109,68	Moved	1097	484
109,68	Moved	1096	485
109,696	Moved	1095	486
109,696	Moved	1094	487
109,711	Moved	1093	488
109,711	Moved	1092	489
109,727	Moved	1091	491
109,727	Moved	1089	493
109,744	Moved	1088	497
109,752	Moved	1086	500
109,76	Moved	1084	504
109,765	Moved	1083	507
109,765	Moved	1082	512
109,78	Moved	1081	515
109,78	Moved	1080	518
109,796	Moved	1079	522
109,796	Moved	1077	525
109,812	Moved	1076	529
109,812	Moved	1075	532
109,827	Moved	1074	533
109,84	Moved	1073	536
109,846	Moved	1073	537
109,856	Moved	1072	540
109,862	Moved	1071	541
109,865	Moved	1071	542
109,865	Moved	1070	543
109,881	Moved	1070	544
109,881	Moved	1069	544
109,912	Moved	1069	545
109,927	Moved	1069	546
110,081	Moved	1068	546
110,128	Moved	1068	547
110,144	Moved	1068	548
110,154	Moved	1066	552
110,163	Moved	1065	557
110,165	Moved	1063	563
110,165	Moved	1062	570
110,181	Moved	1060	578
110,181	Moved	1059	588
110,197	Moved	1058	594
110,197	Moved	1056	601
110,212	Moved	1055	605
110,212	Moved	1054	610
110,228	Moved	1054	613
110,228	Moved	1053	618
110,248	Moved	1053	622
110,256	Moved	1052	625
110,264	Moved	1052	628
110,266	Moved	1052	632
110,266	Moved	1052	634
110,281	Moved	1051	636
110,281	Moved	1051	637
110,297	Moved	1051	638
110,313	Moved	1051	639
110,334	Moved	1051	640
110,35	Moved	1051	641
112,446	Moved	1050	641
112,454	Moved	1052	641
112,462	Moved	1057	641
112,469	Moved	1060	640
112,469	Moved	1063	638
112,485	Moved	1067	637
112,485	Moved	1070	636
112,5	Moved	1074	635
112,5	Moved	1076	634
112,516	Moved	1077	633
112,516	Moved	1078	632
112,534	Moved	1079	632
112,629	Moved	1080	631
112,629	Moved	1081	631
112,65	Moved	1082	631
112,658	Moved	1083	630
112,666	Moved	1084	630
112,669	Moved	1085	629
112,669	Moved	1086	628
112,685	Moved	1087	627
112,685	Moved	1089	626
112,7	Moved	1090	625
112,7	Moved	1091	625
112,722	Moved	1092	624
112,73	Moved	1093	623
112,738	Moved	1094	622
112,746	Moved	1095	621
112,752	Moved	1096	620
112,762	Moved	1097	619
112,768	Moved	1098	618
112,77	Moved	1099	617
112,77	Moved	1101	616
112,786	Moved	1102	615
112,786	Moved	1103	614
112,801	Moved	1104	613
112,801	Moved	1105	612
112,824	Moved	1106	611
112,832	Moved	1107	610
112,84	Moved	1108	609
112,848	Moved	1109	609
112,958	Moved	1110	609
112,964	Moved	1111	609
112,971	Moved	1112	608
112,971	Moved	1113	608
112,987	Moved	1114	608
112,987	Moved	1115	608
113,002	Moved	1116	608
113,018	Moved	1117	608
113,037	Moved	1118	608
113,044	Moved	1119	608
113,084	Pressed Left	1120	608
113,418	Moved	1120	608
113,437	Moved	1119	608
113,444	Moved	1118	608
113,452	Moved	1116	608
113,46	Moved	1115	609
113,468	Moved	1113	610
113,476	Moved	1112	611
113,48	Moved	1111	612
113,48	Moved	1110	612
113,498	Moved	1109	613
113,508	Moved	1108	614
113,514	Moved	1107	615
113,522	Moved	1106	616
113,53	Moved	1105	617
113,538	Moved	1104	618
113,546	Moved	1103	619
113,554	Moved	1102	620
113,562	Moved	1101	621
113,57	Moved	1100	622
113,578	Moved	1099	622
113,586	Moved	1098	623
113,594	Moved	1097	623
113,602	Moved	1096	624
113,608	Moved	1095	625
113,618	Moved	1094	626
113,624	Moved	1093	627
113,632	Moved	1092	628
113,64	Moved	1091	629
113,648	Moved	1090	630
113,657	Moved	1089	631
113,665	Moved	1088	632
113,673	Moved	1087	633
113,68	Moved	1086	634
113,686	Moved	1083	636
113,686	Moved	1081	637
113,701	Moved	1078	640
113,701	Moved	1076	641
113,717	Moved	1074	642
113,717	Moved	1070	643
113,734	Moved	1068	644
113,742	Moved	1067	645
113,75	Moved	1065	647
113,758	Moved	1062	649
113,766	Moved	1060	651
113,772	Moved	1059	652
113,772	Moved	1057	653
113,788	Moved	1055	655
113,788	Moved	1054	656
113,804	Moved	1052	657
113,804	Moved	1050	659
113,819	Moved	1048	661
113,819	Moved	1046	664
113,837	Moved	1044	666
113,845	Moved	1043	668
113,853	Moved	1041	671
113,86	Moved	1038	675
113,868	Moved	1035	678
113,876	Moved	1031	682
113,881	Moved	1027	687
113,881	Moved	1024	690
113,896	Moved	1020	694
113,896	Moved	1017	699
113,912	Moved	1013	703
113,912	Moved	1011	706
113,93	Moved	1008	709
113,938	Moved	1007	714
113,946	Moved	1005	718
113,954	Moved	1004	723
113,962	Moved	1003	726
113,97	Moved	1001	731
113,973	Moved	1000	734
113,973	Moved	999	737
113,988	Moved	998	741
113,988	Moved	997	746
114,004	Moved	996	749
114,004	Moved	995	752
114,02	Moved	994	756
114,032	Moved	992	759
114,04	Moved	991	763
114,048	Moved	990	764
114,056	Moved	989	766
114,064	Moved	988	769
114,072	Moved	987	771
114,08	Moved	986	773
114,09	Moved	985	777
114,096	Moved	984	779
114,104	Moved	983	782
114,112	Moved	981	786
114,12	Moved	980	788
114,128	Moved	979	791
114,137	Moved	978	795
114,143	Moved	977	798
114,15	Moved	976	800
114,158	Moved	975	804
114,166	Moved	974	807
114,175	Moved	972	810
114,182	Moved	971	814
114,192	Moved	970	817
114,198	Moved	969	821
114,206	Moved	968	824
114,214	Moved	967	828
114,222	Moved	966	831
114,23	Moved	965	834
114,239	Moved	963	838
114,245	Moved	963	840
114,252	Moved	962	843
114,26	Moved	961	847
114,268	Moved	960	849
114,276	Moved	959	850
114,284	Moved	958	851
114,292	Moved	958	852
114,316	Moved	957	853
114,324	Moved	957	854
116,227	Moved	956	855
116,249	Moved	955	855
116,256	Moved	951	850
116,264	Moved	945	841
116,272	Moved	942	836
116,28	Moved	938	831
116,288	Moved	933	826
116,296	Moved	922	820
116,302	Moved	912	814
116,31	Moved	899	808
116,318	Moved	893	805
116,326	Moved	888	801
116,334	Moved	883	799
116,342	Moved	879	797
116,35	Moved	874	795
116,359	Moved	870	794
116,366	Moved	867	793
116,374	Moved	865	792
116,382	Moved	864	791
116,39	Moved	862	790
116,398	Moved	861	789
116,406	Moved	860	788
116,412	Moved	859	787
116,798	Moved	859	786
116,806	Moved	877	786
116,814	Moved	909	784
116,82	Moved	942	782
116,83	Moved	983	783
116,836	Moved	1027	785
116,844	Moved	1077	784
116,854	Moved	1133	777
116,86	Moved	1191	771
116,868	Moved	1262	761
116,876	Moved	1333	748
116,884	Moved	1396	741
116,892	Moved	1456	735
116,9	Moved	1517	732
116,908	Moved	1568	732
116,916	Moved	1616	740
116,924	Moved	1656	746
116,93	Moved	1684	748
116,94	Moved	1707	750
116,946	Moved	1711	751
116,956	Moved	1712	752
116,962	Moved	1712	756
117,15	Moved	1709	757
117,158	Moved	1709	756
117,166	Moved	1709	755
117,198	Moved	1709	754
117,206	Moved	1712	752
117,214	Moved	1721	746
117,222	Moved	1732	740
117,23	Moved	1741	734
117,238	Moved	1750	728
117,245	Moved	1764	717
117,254	Moved	1784	701
117,26	Moved	1806	678
117,268	Moved	1832	653
117,276	Moved	1854	624
117,284	Moved	1877	598
117,292	Moved	1893	569
117,3	Moved	1907	543
117,308	Moved	1917	517
117,316	Moved	1919	495
117,324	Moved	1919	479
117,332	Moved	1919	466
117,34	Moved	1919	455
117,348	Moved	1919	449
117,354	Moved	1919	446
